exp,attack,attack_key,method,f,seed,sigma_mode,sigma_dp,sigma_sel,sigma_rel,eps_certified,is_private,sampling,rounds,acc,accept_rate,wall_sec,status,error,source,timestamp
pD,MinMax,minmax,AG-PTR (FedAdam-diag P),0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.6632,0.05,64.0,ok,,run,2026-09-09T15:13:17
pD,MinMax,minmax,AG-PTR (FedAdam-scalar P),0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.663,0.05,63.7,ok,,run,2026-09-09T15:14:21
pD,ALIE,alie,AG-PTR (P=I),0.0,1,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.5516,0.2166666666666666,82.5,ok,,run,2026-09-09T15:15:47
pD,ALIE,alie,AG-PTR (FedAdam-diag P),0.0,1,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7373,0.25,84.7,ok,,run,2026-09-09T15:17:11
pD,ALIE,alie,AG-PTR (P=I),0.0,2,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.6159,0.3888888888888889,84.7,ok,,run,2026-09-09T15:18:36
pD,ALIE,alie,AG-PTR (FedAdam-diag P),0.0,2,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7546,0.2611111111111111,88.6,ok,,run,2026-09-09T15:20:05
pD,ALIE,alie,FedVRDP (FedAdam),0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4851,1.0,77.6,ok,,run,2026-09-10T16:37:18
pD,ALIE,alie,FedVRDP (FedAdam),0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1887,1.0,54.6,ok,,run,2026-09-10T16:38:13
pD,ALIE,alie,FedVRDP (FedAdam),0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.0938,1.0,40.8,ok,,run,2026-09-10T16:38:53
pD,SF,sf,FedVRDP (FedAdam),0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4851,1.0,75.1,ok,,run,2026-09-10T16:40:09
pD,SF,sf,FedVRDP (FedAdam),0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4166,1.0,55.2,ok,,run,2026-09-10T16:41:04
pD,SF,sf,FedVRDP (FedAdam),0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1,1.0,40.9,ok,,run,2026-09-10T16:41:45
pD,MinMax,minmax,FedVRDP (FedAdam),0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4851,1.0,75.2,ok,,run,2026-09-10T16:43:00
pD,MinMax,minmax,FedVRDP (FedAdam),0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.3969,1.0,61.7,ok,,run,2026-09-10T16:44:02
pD,MinMax,minmax,FedVRDP (FedAdam),0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.2748,1.0,45.8,ok,,run,2026-09-10T16:44:47
